exporter_iso3,importer_iso3,year,lsbci,ln_lsbci
VNM,AUS,2019,0.3526,-1.0424210090183672
VNM,AUS,2020,0.3443,-1.0662419086376589
VNM,AUS,2021,0.4227,-0.8610925714093928
VNM,AUS,2022,0.4143,-0.8811649298987809
VNM,AUS,2023,0.4378,-0.8259930938933744
VNM,AUS,2024,0.3637,-1.0114259269891936
VNM,AUS,2025,0.3816,-0.9633823394080056
VNM,BRN,2010,0.1847,-1.6890223917769427
VNM,BRN,2011,0.2607,-1.344384958042681
VNM,BRN,2012,0.1804,-1.7125786713536137
VNM,BRN,2013,0.1836,-1.6949958007957469
VNM,BRN,2014,0.1824,-1.701553201341906
VNM,BRN,2015,0.1926,-1.647139779618112
VNM,BRN,2016,0.1974,-1.6225231519827559
VNM,BRN,2017,0.1989,-1.6149530931222105
VNM,BRN,2018,0.1882,-1.6702500518308578
VNM,BRN,2019,0.2017,-1.600973834021971
VNM,BRN,2020,0.2693,-1.3119292791645838
VNM,BRN,2021,0.2597,-1.3482281603134343
VNM,BRN,2022,0.2027,-1.5960282255241827
VNM,BRN,2023,0.207,-1.575036485716768
VNM,BRN,2024,0.2126,-1.5483428130742893
VNM,BRN,2025,0.2646,-1.3295360273012817
VNM,CAN,2010,0.4023,-0.9105572000263945
VNM,CAN,2011,0.4609,-0.7745741792556745
VNM,CAN,2012,0.441,-0.818710403535291
VNM,CAN,2013,0.4481,-0.8027388571900397
VNM,CAN,2014,0.4529,-0.7920839284199688
VNM,CAN,2015,0.3996,-0.9172912322077386
VNM,CAN,2016,0.4799,-0.7341775301179372
VNM,CAN,2017,0.4811,-0.731680130276729
VNM,CAN,2018,0.4876,-0.7182598813750206
VNM,CAN,2019,0.4786,-0.7368901035078641
VNM,CAN,2020,0.4794,-0.735219956981853
VNM,CAN,2021,0.4744,-0.7457044312986214
VNM,CAN,2022,0.483,-0.7277386253295643
VNM,CAN,2023,0.4853,-0.7229880225709665
VNM,CAN,2024,0.4915,-0.7102933393949158
VNM,CAN,2025,0.5127,-0.668064400192482
VNM,CHN,2010,0.4562,-0.7848239691318494
VNM,CHN,2011,0.5358,-0.6239943218716286
VNM,CHN,2012,0.5208,-0.6523891880877775
VNM,CHN,2013,0.5142,-0.665142984150348
VNM,CHN,2014,0.5036,-0.6859729768119448
VNM,CHN,2015,0.5272,-0.6401752957938396
VNM,CHN,2016,0.602,-0.507497833673316
VNM,CHN,2017,0.5821,-0.5411130247044473
VNM,CHN,2018,0.594,-0.5208759596194922
VNM,CHN,2019,0.6075,-0.49840310376743346
VNM,CHN,2020,0.5751,-0.5532113402624287
VNM,CHN,2021,0.6494,-0.4317064193133915
VNM,CHN,2022,0.637,-0.45098562340997367
VNM,CHN,2023,0.641,-0.444725822061467
VNM,CHN,2024,0.6776,-0.38919813564429245
VNM,CHN,2025,0.7107,-0.34150487914928757
VNM,DEU,2010,0.4251,-0.8554308436173926
VNM,DEU,2011,0.4857,-0.7221641296304379
VNM,DEU,2012,0.474,-0.7465479572870606
VNM,DEU,2013,0.4717,-0.751412088691921
VNM,DEU,2014,0.4601,-0.7763114218207141
VNM,DEU,2015,0.4682,-0.7588597239253266
VNM,DEU,2016,0.5382,-0.6195250406893316
VNM,DEU,2017,0.5217,-0.6506625689537899
VNM,DEU,2018,0.5173,-0.6591323019726677
VNM,DEU,2019,0.5307,-0.6335583891482879
VNM,DEU,2020,0.4968,-0.6995677483628681
VNM,DEU,2021,0.5629,-0.5746532865121562
VNM,DEU,2022,0.5475,-0.6023928172914812
VNM,DEU,2023,0.5465,-0.6042209713655439
VNM,DEU,2024,0.5873,-0.5322195164536632
VNM,DEU,2025,0.6068,-0.49955603150775985
VNM,FRA,2010,0.3656,-1.006215439402142
VNM,FRA,2011,0.4909,-0.7115148379181302
VNM,FRA,2012,0.4755,-0.7433883969966921
VNM,FRA,2013,0.4699,-0.7552353728733671
VNM,FRA,2014,0.4583,-0.7802312874670587
VNM,FRA,2015,0.4737,-0.747181069052431
VNM,FRA,2016,0.5354,-0.624741147895885
VNM,FRA,2017,0.5211,-0.6518133170669681
VNM,FRA,2018,0.5164,-0.6608736200096497
VNM,FRA,2019,0.535,-0.6254885320861304
VNM,FRA,2020,0.5012,-0.6907500559602239
VNM,FRA,2021,0.5032,-0.6867675735959063
VNM,FRA,2022,0.4835,-0.726703964088788
VNM,FRA,2023,0.4835,-0.726703964088788
VNM,FRA,2024,0.5272,-0.6401752957938396
VNM,FRA,2025,0.6208,-0.476746310113128
VNM,GBR,2010,0.3738,-0.9840343839606746
VNM,GBR,2011,0.4975,-0.6981597223834896
VNM,GBR,2012,0.4792,-0.7356372321808974
VNM,GBR,2013,0.4718,-0.7512001120085624
VNM,GBR,2014,0.4606,-0.7752252915955522
VNM,GBR,2015,0.4727,-0.7492943411829464
VNM,GBR,2016,0.5423,-0.6119359251351221
VNM,GBR,2017,0.5253,-0.6437857510222212
VNM,GBR,2018,0.524,-0.6462635946610948
VNM,GBR,2019,0.5398,-0.6165565783982329
VNM,GBR,2020,0.5062,-0.6808234308711134
VNM,GBR,2021,0.5735,-0.5559973424127117
VNM,GBR,2022,0.5528,-0.592759006528677
VNM,GBR,2023,0.5579,-0.5835755441306545
VNM,GBR,2024,0.5993,-0.5119929715179974
VNM,GBR,2025,0.6272,-0.46648980994593897
VNM,HKG,2010,0.4566,-0.7839475448864419
VNM,HKG,2011,0.5296,-0.6356332743593387
VNM,HKG,2012,0.5174,-0.6589390092302083
VNM,HKG,2013,0.5061,-0.6810210007621047
VNM,HKG,2014,0.4987,-0.6957505664300603
VNM,HKG,2015,0.519,-0.6558513958162484
VNM,HKG,2016,0.5773,-0.5493932169152491
VNM,HKG,2017,0.5597,-0.5803543530848232
VNM,HKG,2018,0.5654,-0.570221833722647
VNM,HKG,2019,0.5674,-0.5666907566073861
VNM,HKG,2020,0.5565,-0.5860881082665376
VNM,HKG,2021,0.6307,-0.46092496531253146
VNM,HKG,2022,0.6128,-0.48971666055575547
VNM,HKG,2023,0.6086,-0.4965940415192663
VNM,HKG,2024,0.6487,-0.43278491876312725
VNM,HKG,2025,0.613,-0.48939034304592566
VNM,IDN,2010,0.4113,-0.8884324037457586
VNM,IDN,2011,0.4363,-0.829425198852573
VNM,IDN,2012,0.4057,-0.9021413087697355
VNM,IDN,2013,0.4043,-0.9055981023354119
VNM,IDN,2014,0.3953,-0.9281103086794973
VNM,IDN,2015,0.3996,-0.9172912322077386
VNM,IDN,2016,0.3916,-0.9375143683257817
VNM,IDN,2017,0.385,-0.9545119446943529
VNM,IDN,2018,0.4483,-0.8022926278207433
VNM,IDN,2019,0.4432,-0.813734143549063
VNM,IDN,2020,0.4647,-0.7663632428912044
VNM,IDN,2021,0.3812,-0.96443110720209
VNM,IDN,2022,0.3724,-0.987786733579225
VNM,IDN,2023,0.4976,-0.6979587375571674
VNM,IDN,2024,0.4129,-0.8845498460900926
VNM,IDN,2025,0.4262,-0.8528465593176202
VNM,IND,2010,0.4366,-0.8287378348662936
VNM,IND,2011,0.4825,-0.7287743582030964
VNM,IND,2012,0.4031,-0.908570608859017
VNM,IND,2013,0.4114,-0.8881893017632803
VNM,IND,2014,0.4065,-0.9001713499942718
VNM,IND,2015,0.4144,-0.8809235880368638
VNM,IND,2016,0.4513,-0.7956229721491815
VNM,IND,2017,0.5177,-0.6583593550742813
VNM,IND,2018,0.5174,-0.6589390092302083
VNM,IND,2019,0.502,-0.6891551592904078
VNM,IND,2020,0.488,-0.7174398731289899
VNM,IND,2021,0.4988,-0.6955500651762556
VNM,IND,2022,0.5098,-0.673736787040122
VNM,IND,2023,0.5263,-0.6418838866224038
VNM,IND,2024,0.5591,-0.5814269309495373
VNM,IND,2025,0.6582,-0.4182464424728975
VNM,ITA,2010,0.4236,-0.8589656652548857
VNM,ITA,2011,0.4864,-0.7207239483301798
VNM,ITA,2012,0.4759,-0.7425475308550723
VNM,ITA,2013,0.4723,-0.7501409020800657
VNM,ITA,2014,0.4572,-0.7826343470614815
VNM,ITA,2015,0.4741,-0.7463370090740643
VNM,ITA,2016,0.5402,-0.6158158376236218
VNM,ITA,2017,0.5249,-0.6445475107238829
VNM,ITA,2018,0.5241,-0.6460727731740165
VNM,ITA,2019,0.5363,-0.6230615729932576
VNM,ITA,2020,0.4996,-0.6939475007307144
VNM,ITA,2021,0.4943,-0.7046126586692234
VNM,ITA,2022,0.5474,-0.6025754823755584
VNM,ITA,2023,0.5539,-0.5907711139430789
VNM,ITA,2024,0.5963,-0.5170113828530768
VNM,ITA,2025,0.6143,-0.48727187081225537
VNM,JPN,2010,0.4414,-0.817803785159501
VNM,JPN,2011,0.5095,-0.6743254263193577
VNM,JPN,2012,0.5003,-0.6925473604879777
VNM,JPN,2013,0.4907,-0.7119223358862793
VNM,JPN,2014,0.4827,-0.7283599363156898
VNM,JPN,2015,0.5084,-0.6764867396668381
VNM,JPN,2016,0.5688,-0.564226400493106
VNM,JPN,2017,0.5585,-0.5825006604728816
VNM,JPN,2018,0.5536,-0.5913128746786773
VNM,JPN,2019,0.5516,-0.5949321330629903
VNM,JPN,2020,0.5401,-0.6160009713832916
VNM,JPN,2021,0.6068,-0.49955603150775985
VNM,JPN,2022,0.5228,-0.6485562972320701
VNM,JPN,2023,0.5279,-0.6388484071525664
VNM,JPN,2024,0.555,-0.5887871652357024
VNM,JPN,2025,0.5863,-0.5339236750119676
VNM,KHM,2010,0.2467,-1.399582255446826
VNM,KHM,2011,0.2627,-1.336742582290643
VNM,KHM,2012,0.257,-1.3586791940869172
VNM,KHM,2013,0.2611,-1.342851803277054
VNM,KHM,2014,0.2628,-1.3363619923716816
VNM,KHM,2015,0.2782,-1.2794149994927946
VNM,KHM,2016,0.2924,-1.2296325511065136
VNM,KHM,2017,0.2873,-1.247228312996893
VNM,KHM,2018,0.2787,-1.2776193444942345
VNM,KHM,2019,0.2845,-1.2570220254157516
VNM,KHM,2020,0.2816,-1.2672676546982498
VNM,KHM,2021,0.2879,-1.2451420813640068
VNM,KHM,2022,0.2826,-1.2637228087317098
VNM,KHM,2023,0.2875,-1.246532418744732
VNM,KHM,2024,0.2978,-1.2113331587322285
VNM,KHM,2025,0.3044,-1.1894126529946063
VNM,KOR,2010,0.4452,-0.8092316595807473
VNM,KOR,2011,0.5209,-0.6521971942309911
VNM,KOR,2012,0.5107,-0.6719729453285388
VNM,KOR,2013,0.5037,-0.6857744262305322
VNM,KOR,2014,0.4947,-0.7038037607484742
VNM,KOR,2015,0.5198,-0.654311156774747
VNM,KOR,2016,0.5937,-0.5213811377055073
VNM,KOR,2017,0.572,-0.5586162876023393
VNM,KOR,2018,0.5867,-0.5332416630503228
VNM,KOR,2019,0.5963,-0.5170113828530768
VNM,KOR,2020,0.5677,-0.5661621688054566
VNM,KOR,2021,0.6339,-0.4558640656920163
VNM,KOR,2022,0.6219,-0.47497597087229343
VNM,KOR,2023,0.6317,-0.45934068107748227
VNM,KOR,2024,0.6694,-0.4013734902049108
VNM,KOR,2025,0.6865,-0.3761490537741113
VNM,MMR,2010,0.1719,-1.7608423665933335
VNM,MMR,2011,0.1677,-1.785578610152974
VNM,MMR,2012,0.1845,-1.6901058155015551
VNM,MMR,2013,0.2008,-1.6054458911645628
VNM,MMR,2014,0.1977,-1.621004548805566
VNM,MMR,2015,0.284,-1.258781040820931
VNM,MMR,2016,0.3014,-1.199316992789742
VNM,MMR,2017,0.2985,-1.2089853461494804
VNM,MMR,2018,0.3034,-1.1927032120677052
VNM,MMR,2019,0.2777,-1.2812138846693832
VNM,MMR,2020,0.2927,-1.2286070852842967
VNM,MMR,2021,0.2932,-1.2269003089696406
VNM,MMR,2022,0.2763,-1.2862680470527663
VNM,MMR,2023,0.2912,-1.2337449626596062
VNM,MMR,2024,0.3016,-1.198653642848336
VNM,MMR,2025,0.298,-1.2106617924767327
VNM,MYS,2010,0.4501,-0.79828549868325
VNM,MYS,2011,0.527,-0.6405547304407747
VNM,MYS,2012,0.5213,-0.6514295872080769
VNM,MYS,2013,0.516,-0.6616485135005743
VNM,MYS,2014,0.5017,-0.6897529474919297
VNM,MYS,2015,0.5211,-0.6518133170669681
VNM,MYS,2016,0.5931,-0.5223922601374562
VNM,MYS,2017,0.5643,-0.5721692540070427
VNM,MYS,2018,0.5729,-0.557044097567605
VNM,MYS,2019,0.5865,-0.5335826108886068
VNM,MYS,2020,0.5541,-0.590410103108833
VNM,MYS,2021,0.6213,-0.47594122191248894
VNM,MYS,2022,0.5967,-0.5163408044541008
VNM,MYS,2023,0.609,-0.49593701127224005
VNM,MYS,2024,0.6473,-0.43494541343067256
VNM,MYS,2025,0.6795,-0.38639804539093864
VNM,NLD,2010,0.3674,-1.0013041062011117
VNM,NLD,2011,0.4928,-0.707651866762827
VNM,NLD,2012,0.4741,-0.7463370090740643
VNM,NLD,2013,0.4687,-0.7577923740534765
VNM,NLD,2014,0.4549,-0.7876776644061786
VNM,NLD,2015,0.4628,-0.7704602836626155
VNM,NLD,2016,0.5326,-0.6299846056023053
VNM,NLD,2017,0.5174,-0.6589390092302083
VNM,NLD,2018,0.5218,-0.6504709062795089
VNM,NLD,2019,0.5385,-0.6189677823856938
VNM,NLD,2020,0.5046,-0.6839892427751796
VNM,NLD,2021,0.5723,-0.5580919495670804
VNM,NLD,2022,0.5569,-0.5853695883865142
VNM,NLD,2023,0.5619,-0.5764313808639846
VNM,NLD,2024,0.5989,-0.5126606397117204
VNM,NLD,2025,0.6234,-0.4725669116489004
VNM,PHL,2010,0.3263,-1.1199380753828623
VNM,PHL,2011,0.3496,-1.0509656352007566
VNM,PHL,2012,0.3273,-1.1168780974750023
VNM,PHL,2013,0.3439,-1.0674043615439166
VNM,PHL,2014,0.347,-1.058430499035278
VNM,PHL,2015,0.3391,-1.081460229850544
VNM,PHL,2016,0.3642,-1.0100521116886294
VNM,PHL,2017,0.3588,-1.024990148797496
VNM,PHL,2018,0.377,-0.9755100915341263
VNM,PHL,2019,0.3761,-0.9779002135058463
VNM,PHL,2020,0.3539,-1.0387408916307195
VNM,PHL,2021,0.3362,-1.0900490580076219
VNM,PHL,2022,0.3408,-1.0764594840269763
VNM,PHL,2023,0.379,-0.9702190738997107
VNM,PHL,2024,0.3884,-0.9457195425649672
VNM,PHL,2025,0.3965,-0.9250792379072343
VNM,SGP,2010,0.4556,-0.7861400474091099
VNM,SGP,2011,0.5284,-0.6379017063339668
VNM,SGP,2012,0.5203,-0.6533497106858792
VNM,SGP,2013,0.5139,-0.6657265849839531
VNM,SGP,2014,0.4997,-0.6937473606319777
VNM,SGP,2015,0.5225,-0.649130295143171
VNM,SGP,2016,0.5956,-0.5181859781722831
VNM,SGP,2017,0.5708,-0.5607163933794558
VNM,SGP,2018,0.58,-0.5447271754416722
VNM,SGP,2019,0.5941,-0.5207076236204413
VNM,SGP,2020,0.5608,-0.5783909432617568
VNM,SGP,2021,0.6292,-0.46330610779801434
VNM,SGP,2022,0.6018,-0.5078301147861922
VNM,SGP,2023,0.6154,-0.4854828160941957
VNM,SGP,2024,0.6547,-0.4235781635350914
VNM,SGP,2025,0.6952,-0.3635557050309547
VNM,THA,2010,0.4271,-0.8507371011347162
VNM,THA,2011,0.4481,-0.8027388571900397
VNM,THA,2012,0.4321,-0.8390982360442496
VNM,THA,2013,0.4464,-0.8065398679150358
VNM,THA,2014,0.4385,-0.8243954671698993
VNM,THA,2015,0.4586,-0.779576908558333
VNM,THA,2016,0.4811,-0.731680130276729
VNM,THA,2017,0.4707,-0.7535343305750405
VNM,THA,2018,0.4701,-0.7548098409520522
VNM,THA,2019,0.4947,-0.7038037607484742
VNM,THA,2020,0.4941,-0.7050173531304328
VNM,THA,2021,0.5462,-0.6047700699425324
VNM,THA,2022,0.5591,-0.5814269309495373
VNM,THA,2023,0.5713,-0.5598408132517202
VNM,THA,2024,0.5956,-0.5181859781722831
VNM,THA,2025,0.553,-0.5923972774598022
VNM,TLS,2010,0.1557,-1.8598242001421843
VNM,TLS,2011,0.1618,-1.8213942743577458
VNM,TLS,2012,0.1576,-1.8476951015583583
VNM,TLS,2013,0.19,-1.6607312068216509
VNM,TLS,2014,0.1923,-1.648698626387403
VNM,TLS,2015,0.1874,-1.6745099091778153
VNM,TLS,2016,0.1663,-1.793961892783255
VNM,TLS,2017,0.1649,-1.802416049416584
VNM,TLS,2018,0.1656,-1.7981800370309777
VNM,TLS,2019,0.1635,-1.810942288644829
VNM,TLS,2020,0.162,-1.820158943749753
VNM,TLS,2021,0.1683,-1.7820071777853768
VNM,TLS,2022,0.1656,-1.7981800370309777
VNM,TLS,2023,0.1664,-1.7933607505950289
VNM,TLS,2024,0.171,-1.7660917224794772
VNM,TLS,2025,0.1737,-1.7504256057350778
VNM,TWN,2010,0.4474,-0.8043022299261078
VNM,TWN,2011,0.505,-0.6831968497067772
VNM,TWN,2012,0.4795,-0.7350113846586441
VNM,TWN,2013,0.4894,-0.7145751279735658
VNM,TWN,2014,0.4825,-0.7287743582030964
VNM,TWN,2015,0.5028,-0.6875628022660446
VNM,TWN,2016,0.5573,-0.5846515844066463
VNM,TWN,2017,0.5477,-0.6020275871924615
VNM,TWN,2018,0.5626,-0.5751863829263806
VNM,TWN,2019,0.5796,-0.5454170685356098
VNM,TWN,2020,0.5503,-0.5972916949164239
VNM,TWN,2021,0.6191,-0.47948846845695065
VNM,TWN,2022,0.5916,-0.5249245481454923
VNM,TWN,2023,0.5963,-0.5170113828530768
VNM,TWN,2024,0.634,-0.4557063245449111
VNM,TWN,2025,0.634,-0.4557063245449111
VNM,USA,2010,0.4444,-0.8110302212166621
VNM,USA,2011,0.5048,-0.6835929677551336
VNM,USA,2012,0.481,-0.731888008876376
VNM,USA,2013,0.492,-0.709276562489829
VNM,USA,2014,0.4893,-0.7147794806870591
VNM,USA,2015,0.5012,-0.6907500559602239
VNM,USA,2016,0.5629,-0.5746532865121562
VNM,USA,2017,0.538,-0.6198967188203526
VNM,USA,2018,0.5363,-0.6230615729932576
VNM,USA,2019,0.558,-0.583396316600826
VNM,USA,2020,0.5186,-0.6566224058775731
VNM,USA,2021,0.5895,-0.5284805590047114
VNM,USA,2022,0.5809,-0.5431766539836503
VNM,USA,2023,0.5492,-0.599292605088321
VNM,USA,2024,0.571,-0.5603660693261269
VNM,USA,2025,0.5702,-0.5617681025035653
